R_SEQ_NO,CD_AREA,NO_EQUP_SE,SD_NM,SGG_NM,CD_EQUP,GB_ACMD,EQUP_NM,RDNMADR_CD,BDONG_CD,HDONG_CD,LOC_SFPR_A,SECT_EQUP,QTY_CPTY,MNGPS_NM,MNGPS_TELN,XCORD,YCORD,XX,YY,CD_GUBUN,geometry,경도,위도
3834.0,1159000000,99,서울특별시,동작구,4.0,관공서,대방동주민센터,1159010800103500008003752,1159010800.0,1159066000,서울특별시 동작구 여의대방로44길 20(대방동),231,88,정해영,,126.92625,37.50817,193479.67883,545413.93579,안전,POINT (126.9242127858404 37.507499209134316),126.9242127858404,37.507499209134316
3839.0,1159000000,64,서울특별시,동작구,1.0,학교,서울은로초등학교,1159010500102450001018168,1159010500.0,1159060500,서울특별시 동작구 서달로 115(흑석동),555,213,박영호,,126.96512,37.50861,196916.15048,545459.76454,안전,POINT (126.95795214657018 37.50261468150884),126.95795214657018,37.50261468150884
3835.0,1159000000,43,서울특별시,동작구,1.0,학교,수도여자고등학교,1159010900104700013001619,1159010900.0,1159068000,서울특별시 동작구 여의대방로10길 73(신대방동),202,77,김연배,010-3257-5095,126.91551,37.49307,192528.61357,543738.24211,긴급,POINT (126.91341118281284 37.49265205284129),126.91341118281284,37.49265205284129
3836.0,1159000000,25,서울특별시,동작구,1.0,학교,서울대림초등학교,1159010800103910062005145,1159010800.0,1159066000,서울특별시 동작구 대방동1길 22(대방동),3388,1303,한철수,010-4172-4078,126.92573,37.50065,193432.955,544578.68055,긴급,POINT (126.92332597961632 37.4999737263963),126.92332597961632,37.4999737263963
3837.0,1159000000,15,서울특별시,동작구,1.0,학교,서울본동초등학교,1159010400101270002018416,1159010400.0,1159051000,서울특별시 동작구 노량진로26길 16-40 (본동),638,245,전옥출,010-9590-2928,126.9539,37.51012,195924.42784,545627.9862,안전,POINT (126.95146665830936 37.50941589168492),126.95146665830936,37.50941589168492
3833.0,1159000000,91,서울특별시,동작구,1.0,학교,서울신길초등학교,1159010800103510006033968,1159010800.0,1159066000,서울특별시 동작구 알마타길 16(대방동),351,135,윤경혜,010-6313-5032,126.92632,37.51007,193485.88393,545624.0643,안전,POINT (126.92472129649913 37.50969220997302),126.92472129649913,37.50969220997302
3830.0,1156000000,415,서울특별시,영등포구,1.0,학교,서울신영초등학교,1156013300107810000000843,1156013300.0,1156072000,서울특별시 영등포구 도신로4길 32(대림동),552,212,권성희,02-833-2583,126.89533,37.5005,190744.95547,544564.69308,안전,POINT (126.89368192116774 37.50006158374607),126.89368192116774,37.50006158374607
3831.0,1156000000,420,서울특별시,영등포구,1.0,학교,서울영림초등학교,1156013300109930016003883,1156013300.0,1156071000,서울특별시 영등포구 시흥대로173길 14(대림동),567,218,하현주,02-834-3184,126.90251,37.48735,191377.60358,543104.80312,안전,POINT (126.90037834716934 37.486714829805436),126.90037834716934,37.486714829805436
3844.0,1162000000,388,서울특별시,관악구,1.0,학교,청룡초등학교,1162010100103900003035391,1162010100.0,1162059500,서울특별시 관악구 관악로5길 61(봉천동),340,130,김영숙,02-871-5988,126.95129,37.47588,195691.35903,541827.87068,안전,POINT (126.94908808470156 37.47516539638843),126.94908808470156,37.47516539638843
3840.0,1159000000,98,서울특별시,동작구,1.0,학교,중앙대학교 체육관,1159010500102210000017773,1159010500.0,1159060500,서울특별시 동작구 흑석로 84(흑석동),941,361,박상규,,126.95556,37.50452,196070.52347,545006.89032,안전,POINT (126.95235996351045 37.503808293772295),126.95235996351045,37.503808293772295
3841.0,1159000000,89,서울특별시,동작구,1.0,학교,동작중학교,1159010600200090001013006,1159010600.0,1159063000,서울특별시 동작구 동작대로39가길 83(동작동),539,207,이종화,,126.97627,37.49508,197901.61948,543958.72694,안전,POINT (126.97510066759922 37.49469046631042),126.97510066759922,37.49469046631042
3842.0,1159000000,23,서울특별시,동작구,1.0,학교,남성중학교,1159010700103040045007061,1159010700.0,1159065000,서울특별시 동작구 남부순환로269길 166(사당동),1188,456,김천종,02-520-7588,126.97249,37.47883,197566.67619,542154.37357,안전,POINT (126.97036798780256 37.47831165373185),126.97036798780256,37.47831165373185
3843.0,1159000000,67,서울특별시,동작구,1.0,학교,남사초등학교,1159010700110110001009955,1159010700.0,1159062000,서울특별시 동작구 동작대로13길 22(사당동),180,69,남순영,010-8787-2304,126.97886,37.48234,198130.43885,542544.71238,긴급,POINT (126.97674655047392 37.48191231766371),126.97674655047392,37.48191231766371
3846.0,1162000000,389,서울특별시,관악구,1.0,학교,구암중학교,1162010100117120005033972,1162010100.0,1162056500,서울특별시 관악구 성현로 53(봉천동),525,201,민흥식,02-881-2903,126.94836,37.49268,195433.45063,543692.67598,안전,POINT (126.94645572986015 37.492229742113174),126.94645572986015,37.492229742113174
3847.0,1162000000,391,서울특별시,관악구,1.0,학교,당곡고등학교,1162010100106790000039048,1162010100.0,1162052500,서울특별시 관악구 봉천로21길 108(봉천동),382,146,김정천,02-6717-5104,126.93473,37.49169,194227.60687,543583.97278,안전,POINT (126.93259950959866 37.4910543829401),126.93259950959866,37.4910543829401
3845.0,1162000000,397,서울특별시,관악구,1.0,학교,봉천초등학교,1162010100101000015032168,1162010100.0,1162057500,서울특별시 관악구 행운1라길 17(봉천동),1126,433,,887-8573,126.95787,37.48265,196274.04323,542579.76635,안전,POINT (126.9560630862154 37.48263599560011),126.9560630862154,37.48263599560011
3848.0,1162000000,394,서울특별시,관악구,1.0,학교,인헌고등학교,1162010100101740005025562,1162010100.0,1162062500,서울특별시 관악구 인헌9길 74(봉천동),794,305,박기상,02-886-6253,126.97003,37.47172,197348.56642,541365.53528,안전,POINT (126.96800003266289 37.47087053840865),126.96800003266289,37.47087053840865
3850.0,1162000000,378,서울특별시,관악구,1.0,학교,구암초등학교,1162010100104820001033937,1162010100.0,1162056500,서울특별시 관악구 구암길 1(봉천동),513,197,,,126.94716,37.48964,195327.34746,543355.63319,안전,POINT (126.94485010493032 37.488915487367194),126.94485010493032,37.488915487367194
3849.0,1162000000,379,서울특별시,관악구,1.0,학교,관악중학교,1162010100101000569032006,1162010100.0,1162057500,서울특별시 관악구 남부순환로237길 60(봉천동),580,223,,,126.96201,37.48073,196639.72151,542365.96356,안전,POINT (126.95988026533439 37.48009193445135),126.95988026533439,37.48009193445135
3854.0,1159000000,93,서울특별시,동작구,1.0,학교,영등포중학교,1159010800100130002005389,1159010800.0,1159066000,서울특별시 동작구 등용로8길 5(대방동),1343,516,이경운,010-4172-4078,126.93426,37.50753,194187.25668,545341.54489,안전,POINT (126.93164703038184 37.50684939131345),126.93164703038184,37.50684939131345
3852.0,1162000000,382,서울특별시,관악구,1.0,학교,봉림중학교,1162010100115310038029858,1162010100.0,1162059500,서울특별시 관악구 장군봉길 72(봉천동),555,213,김미희,,126.93819,37.48074,194533.00155,542367.89911,안전,POINT (126.93606176705235 37.480099354712515),126.93606176705235,37.480099354712515
3853.0,1159000000,55,서울특별시,동작구,1.0,학교,서울공업고등학교,1159010800103900005003457,1159010800.0,1159066000,서울특별시 동작구 대방동1길 46(대방동),1011,388,이재근,02-2082-1801,126.92238,37.5016,193136.83763,544684.16972,긴급,POINT (126.92012870773111 37.50095925804905),126.92012870773111,37.50095925804905
3855.0,1159000000,92,서울특별시,동작구,1.0,학교,서울영화초등학교,1159010800100440003004606,1159010800.0,1159066000,서울특별시 동작구 등용로8길 3(대방동),772,296,이옥희,010-9964-9781,126.93272,37.50922,194051.1777,545530.05417,안전,POINT (126.93084412881804 37.50849957923275),126.93084412881804,37.50849957923275
3851.0,1162000000,380,서울특별시,관악구,1.0,학교,당곡중학교,1162010100106820000038984,1162010100.0,1162052500,서울특별시 관악구 봉천로13길 101(봉천동),856,329,,,126.93316,37.49191,194089.10228,543607.8123,안전,POINT (126.93103744869394 37.49159285256356),126.93103744869394,37.49159285256356
3857.0,1162000000,357,서울특별시,관악구,1.0,학교,난우초등학교,1162010200105890001001692,1162010200.0,1162076500,서울특별시 관악구 난우길 40(신림동),501,192,여경원,,126.9177,37.47658,192719.9484,541907.81038,안전,POINT (126.91541876473904 37.476511818332355),126.91541876473904,37.476511818332355
3856.0,1159000000,94,서울특별시,동작구,1.0,학교,강남중학교,1159010800103900005005428,1159010800.0,1159066000,서울특별시 동작구 대방동15길 29(대방동),593,228,이명희,010-4948-0798,126.92188,37.50279,193092.12458,544816.4213,안전,POINT (126.92073855841781 37.501996625263594),126.92073855841781,37.501996625263594
3858.0,1162000000,362,서울특별시,관악구,1.0,학교,신우초등학교,1162010200103150000004451,1162010200.0,1162074500,서울특별시 관악구 호암로 498(신림동),889,341,,02-874-9816,126.93242,37.46274,194021.68407,540370.75613,긴급,POINT (126.93063198719788 37.462155560956106),126.93063198719788,37.462155560956106
3859.0,1162000000,363,서울특별시,관악구,1.0,학교,삼성초등학교,1162010200102330001005470,1162010200.0,1162073500,서울특별시 관악구 대학7길 52(신림동),993,381,,,126.94103,37.46804,194783.21371,540958.50608,안전,POINT (126.9389465932195 37.46728675417971),126.9389465932195,37.46728675417971
3860.0,1162000000,385,서울특별시,관악구,1.0,학교,삼성중학교,1162010200117030002006159,1162010200.0,1162073500,서울특별시 관악구 신림로3가길 39-24 (신림동),979,376,김옥희,02-871-6242,126.94282,37.46787,194941.33644,540939.78615,안전,POINT (126.94089390267972 37.46688729985607),126.94089390267972,37.46688729985607
3868.0,1162000000,392,서울특별시,관악구,1.0,학교,영락고등학교,1162010100115580001035384,1162010100.0,1162059500,서울특별시 관악구 청룡16길 25(봉천동),1076,413,강기영,02-884-1006,126.94572,37.47658,195198.82185,541905.95941,안전,POINT (126.94209276637169 37.47575867960431),126.94209276637169,37.47575867960431
3869.0,1162000000,395,서울특별시,관악구,1.0,학교,서울관광고등학교,1162010100116940000027653,1162010100.0,1162060500,서울특별시 관악구 은천로15길 25(봉천동),432,166,김옥기,02-886-9165,126.94377,37.48785,195027.07019,543156.68113,안전,POINT (126.94151592925162 37.4874039449912),126.94151592925162,37.4874039449912
3870.0,1162000000,421,서울특별시,관악구,1.0,학교,인헌초등학교,1162010100102120003031250,1162010100.0,1162058500,서울특별시 관악구 낙성대로 23(봉천동),595,100,김동철,010-4734-3977,126.96018,37.47646,196477.3664,541892.12204,긴급,POINT (126.95788851210725 37.476026643530254),126.95788851210725,37.476026643530254
3871.0,1162000000,413,서울특별시,관악구,13.0,"연수,숙박",명동여관,1162010100108940012034073,1162010100.0,1162059500,서울특별시 관악구 남부순환로 1770-6 (봉천동),404,122,,,126.94661,37.48151,195277.42895,542453.00005,긴급,POINT (126.94447771496476 37.48087021625102),126.94447771496476,37.48087021625102
3866.0,1162000000,386,서울특별시,관악구,1.0,학교,구암고등학교,1162010100117120025000001,1162010100.0,1162056500,서울특별시 관악구 성현로 57(봉천동),852,327,임선희,010-3413-0970,126.95029,37.49236,195603.70922,543657.37039,안전,POINT (126.94798258026468 37.49178043371541),126.94798258026468,37.49178043371541
3861.0,1159000000,26,서울특별시,동작구,1.0,학교,서울문창초등학교,1159010900106400000002022,1159010900.0,1159067000,서울특별시 동작구 신대방2길 14(신대방동),1014,390,김광옥,02-836-2033,126.91391,37.48891,192386.53714,543277.29313,안전,POINT (126.9116346305714 37.488204928974376),126.9116346305714,37.488204928974376
3863.0,1159000000,66,서울특별시,동작구,1.0,학교,대방중학교,1159010900104920200002498,1159010900.0,1159067000,서울특별시 동작구 여의대방로10길 24(신대방동),952,366,장보성,010-3060-5894,126.91376,37.49517,192373.99269,543971.06334,안전,POINT (126.91164693561679 37.49481283434476),126.91164693561679,37.49481283434476
3867.0,1162000000,387,서울특별시,관악구,1.0,학교,은천초등학교,1162010100106220001027857,1162010100.0,1162060500,서울특별시 관악구 은천로 69(봉천동),8590,3303,송민경,010-2212-9343,126.94313,37.48684,194970.26762,543044.86714,안전,POINT (126.94075601793857 37.4861681178626),126.94075601793857,37.4861681178626
3864.0,1159000000,95,서울특별시,동작구,1.0,학교,서울보라매초등학교,1159010900104880001000788,1159010900.0,1159068000,서울특별시 동작구 여의대방로16길 30(신대방동),1092,420,김갑철,010-2016-4689,126.91623,37.496,192592.07159,544063.89688,안전,POINT (126.91410064340239 37.49536691678824),126.91410064340239,37.49536691678824
3862.0,1159000000,27,서울특별시,동작구,1.0,학교,문창중학교,1159010900103640058000573,1159010900.0,1159068000,서울특별시 동작구 여의대방로22나길 40(신대방동),2415,928,이명희,02-821-8587,126.92177,37.49583,193082.26434,544043.73489,안전,POINT (126.92005490053452 37.49525250649614),126.92005490053452,37.49525250649614
3865.0,1159000000,97,서울특별시,동작구,14.0,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",동작구민체육센터,1159010900104600001001618,1159010900.0,1159068000,서울특별시 동작구 여의대방로16길 53(신대방동),701,269,차용열,,126.91681,37.49478,192642.9084,543927.86156,안전,POINT (126.91467691456637 37.494141594526646),126.91467691456637,37.494141594526646
3876.0,1162000000,398,서울특별시,관악구,14.0,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",청룡산체육관,1162010100201750036000002,1162010100.0,1162059500,서울특별시 관악구 관악로5길 91-41 (봉천동),684,263,배기수,,126.94937,37.47413,195521.55393,541633.51615,안전,POINT (126.94739743914782 37.47374649665051),126.94739743914782,37.47374649665051
3873.0,1162000000,411,서울특별시,관악구,13.0,"연수,숙박",유림장,1162010100108940016034071,1162010100.0,1162059500,서울특별시 관악구 청룡길 9(봉천동),330,100,,,126.94643,37.48145,195261.77925,542447.06449,긴급,POINT (126.94427623939178 37.48071370987693),126.94427623939178,37.48071370987693
3872.0,1162000000,412,서울특별시,관악구,13.0,"연수,숙박",아비숑여관,1162010100108750006034164,1162010100.0,1162059500,서울특별시 관악구 관악로17길 46(봉천동),396,120,,,126.94923,37.4811,195509.38963,542408.1785,안전,POINT (126.9471005450915 37.48046754016998),126.9471005450915,37.48046754016998
